job_id,job_date,customer,press,shift,stock_type,ink_config,cards_per_sheet,qty_ordered,passes,sheets_run,cards_delivered,waste_pct,color_delta_e,register_error,dot_gain_pct,cut_deviation_mm,foil_adhesion,quality_pass,jam_count,total_press_time,paper_cost,press_cost,ink_cost,plate_cost,finishing_cost,total_cost,revenue,gross_profit,gross_margin_pct,delivery_quoted,delivery_actual,delivery_status,jam_time_hrs,qc_downtime_hrs,mr_hrs,labor_rate,bill_rate
JOB-01112,2022-06-17,SPOT-JOBS,4180,Red Day,White,4/4 + Spot Gloss,121,5640,2,6091,737011,7.4,0.15,0.066,30.7,0.234,,0,0,2.79,335.0,390.6,12.55,380,54.82,1172.97,2358.17,1185.2,50.3,9,5,ON-TIME,0.0,0.25,1.0243730342031763,140.0,250.0
JOB-01113,2022-06-17,CUST-A,4080,Black Day,Foil,4/4 CMYK,121,12607,2,14030,1697630,10.14,0.15,0.105,20.8,0.012,99.78099745621434,1,0,6.41,4489.6,897.4,13.06,260,0.0,5660.06,8338.01,2677.95,32.1,8,6,ON-TIME,0.0,0.0,0.995884608257016,140.0,250.0
JOB-01114,2022-06-17,CUST-A,4520,Black Day,Foil,4/4 CMYK,121,10691,2,11696,1415216,8.59,0.68,0.033,25.2,0.002,93.47063323149686,1,0,5.15,3742.72,721.0,10.54,260,0.0,4734.26,7245.55,2511.29,34.7,9,6,ON-TIME,0.0,0.0,1.1869854929319865,140.0,250.0
JOB-01115,2022-06-17,CUST-B,4360,Black Day,Foil,4/4 CMYK,100,5000,2,5535,553500,9.67,0.1,0.283,14.1,0.132,75.54920831087514,1,0,3.45,1771.2,483.0,7.03,260,0.0,2521.23,4388.78,1867.55,42.6,4,5,LATE,0.0,0.0,1.6382554793313338,140.0,250.0
JOB-01116,2022-06-17,CUST-A,4360,Red Day,Foil,4/4 CMYK,100,12649,2,13815,1381500,8.44,0.73,0.048,17.5,0.185,75.15579815754849,1,0,5.76,4420.8,806.4,14.17,260,0.0,5501.37,8547.62,3046.25,35.6,6,5,ON-TIME,0.0,0.0,1.5173543242508412,140.0,250.0
JOB-01117,2022-06-17,SPOT-JOBS,4180,Black Night,Foil,4/4 + Foil Stamp,121,18513,2,20884,2526964,11.35,0.1,0.029,21.8,0.09,88.20043640906323,1,0,7.94,6682.88,1143.36,36.62,520,375.91,8758.77,15484.6,6725.83,43.4,9,6,ON-TIME,0.0,0.0,0.8221551042368761,144.0,254.0
JOB-01118,2022-06-18,CUST-A,4210,Red Night,White,4/4 CMYK,100,5000,1,5318,531800,5.98,0.15,0.053,20.8,0.078,,1,1,1.61,292.49,247.94,5.6,260,0.0,806.03,1183.76,377.73,31.9,6,6,ON-TIME,0.3333333333333333,0.0,0.6382212238269023,154.0,289.0
JOB-01119,2022-06-18,CUST-A,4210,Red Day,Foil,4/4 + Spot Gloss,121,5057,1,5616,679536,9.95,0.1,0.127,20.7,0.067,82.57561885242882,1,0,2.09,1797.12,313.5,11.0,380,50.54,2552.16,3870.23,1318.07,34.1,9,6,ON-TIME,0.0,0.0,1.049139076343632,150.0,285.0
JOB-01120,2022-06-18,CUST-A,4520,Black Night,White,4/4 CMYK,100,5000,2,5295,529500,5.57,0.24,0.001,21.4,0.027,,1,0,2.53,291.23,364.32,5.12,260,0.0,920.67,1641.3,720.63,43.9,8,5,ON-TIME,0.0,0.0,1.2259533374245357,144.0,254.0
JOB-01121,2022-06-18,CUST-A,4140,Black Night,White,4/4 CMYK,121,9698,2,10169,1230449,4.63,0.22,0.023,17.1,0.242,,1,0,3.3,559.29,475.2,13.05,260,0.0,1307.54,2392.29,1084.75,45.3,5,5,ON-TIME,0.0,0.0,0.8356270741329525,144.0,254.0
JOB-01122,2022-06-18,CUST-A,4210,Black Night,White,4/4 + Spot Gloss,121,13961,1,14785,1788985,5.57,0.21,0.115,25.6,0.038,,1,0,2.66,813.18,409.64,33.07,380,133.06,1768.95,2717.12,948.17,34.9,8,5,ON-TIME,0.0,0.0,0.8589641533960871,154.0,289.0
JOB-01123,2022-06-18,SPOT-JOBS,4180,Black Night,Foil,4/4 + Foil Stamp,121,10422,2,11810,1429010,11.75,0.1,0.085,27.1,0.07,91.97576009626067,1,0,5.7,3779.2,820.8,25.48,520,212.58,5358.06,9401.44,4043.38,43.0,9,6,ON-TIME,0.0,0.0,1.136270578332727,144.0,254.0
JOB-01124,2022-06-18,CUST-B,4180,Black Day,White,4/4 + Foil Stamp,121,15567,2,16600,2008600,6.22,0.22,0.034,25.0,0.174,,1,0,5.45,913.0,763.0,36.86,520,298.8,2531.66,4821.25,2289.59,47.5,8,6,ON-TIME,0.0,0.0,1.3504127329382833,140.0,250.0
JOB-01125,2022-06-18,CUST-B,4140,Black Day,White,4/4 + Foil Stamp,100,13322,2,14194,1419400,6.14,0.1,0.167,23.1,0.0,,1,0,4.44,780.67,621.6,31.9,520,255.49,2209.66,4220.52,2010.86,47.6,9,7,ON-TIME,0.0,0.0,1.124483003845892,140.0,250.0
JOB-01126,2022-06-18,CUST-A,4360,Red Day,Foil,4/4 CMYK,100,16808,2,18317,1831700,8.24,0.1,0.009,25.0,0.209,82.99195033796516,1,0,7.33,5861.44,1026.2,19.94,260,0.0,7167.58,10954.76,3787.18,34.6,4,5,LATE,0.0,0.0,1.201684464041819,140.0,250.0
JOB-01127,2022-06-19,CUST-A,4180,Red Night,White,4/4 + Foil Stamp,121,14640,2,15747,1905387,7.03,0.1,0.071,26.6,0.411,,1,0,4.52,866.08,650.88,33.4,520,283.45,2353.81,3937.56,1583.75,40.2,12,6,ON-TIME,0.0,0.0,0.7010666726936728,144.0,254.0
JOB-01128,2022-06-19,CUST-A,4360,Red Night,Foil,4/4 CMYK,121,8388,2,9306,1126026,9.86,0.14,0.046,29.0,0.009,86.65595691529427,1,0,3.91,2977.92,563.04,10.77,260,0.0,3811.73,5811.23,1999.5,34.4,13,4,ON-TIME,0.0,0.0,0.9846363984420349,144.0,254.0
JOB-01129,2022-06-19,CUST-A,4180,Red Night,Foil,4/4 + Foil Stamp,100,10266,2,11635,1163500,11.77,0.3,0.009,23.4,0.161,91.33347868598457,1,0,4.74,3723.2,682.56,19.19,520,209.43,5154.38,7452.07,2297.69,30.8,10,6,ON-TIME,0.0,0.0,0.6186934884425083,144.0,254.0
JOB-01130,2022-06-19,CUST-A,4520,Black Day,White,4/4 + Spot UV,100,6525,2,6945,694500,6.05,0.1,0.014,19.0,0.076,,1,0,2.67,381.98,373.8,14.43,380,62.5,1212.71,2084.94,872.23,41.8,8,4,ON-TIME,0.0,0.0,1.0544494353352296,140.0,250.0
JOB-01131,2022-06-19,CUST-B,4360,Red Night,White,4/4 CMYK,121,9077,2,9563,1157123,5.08,0.1,0.068,30.5,0.014,,0,0,3.6,525.96,518.4,9.72,260,0.0,1314.08,2652.55,1338.47,50.5,7,5,ON-TIME,0.0,0.25,1.1332070172131294,144.0,254.0
JOB-01132,2022-06-19,CUST-A,4360,Red Day,White,4/4 CMYK,121,10247,2,10677,1291917,4.03,0.12,0.002,26.5,0.165,,1,0,3.68,587.24,515.2,10.05,260,0.0,1372.49,2563.25,1190.76,46.5,7,6,ON-TIME,0.0,0.0,1.143291217758877,140.0,250.0
JOB-01133,2022-06-19,CUST-A,4210,Red Day,White,4/4 + Spot Gloss,100,9660,1,10205,1020500,5.34,0.47,0.052,22.7,0.131,,1,0,1.92,561.28,288.0,20.81,380,91.84,1341.93,2051.88,709.95,34.6,9,6,ON-TIME,0.0,0.0,0.7017612461095555,150.0,285.0
JOB-01134,2022-06-20,CUST-A,4210,Black Day,Foil,4/4 + Foil Stamp,121,15369,1,16928,2048288,9.21,0.16,0.289,17.6,0.142,100.0,1,0,4.45,5416.96,667.5,28.2,520,304.7,6937.36,10289.66,3352.3,32.6,10,5,ON-TIME,0.0,0.0,1.256015030728843,150.0,285.0
JOB-01135,2022-06-20,CUST-A,4180,Red Day,White,4/4 CMYK,121,8679,2,9084,1099164,4.46,0.15,0.103,19.6,0.262,,1,0,3.66,499.62,512.4,9.55,260,0.0,1281.57,2330.81,1049.24,45.0,6,5,ON-TIME,0.0,0.0,1.3167119485933525,140.0,250.0
JOB-01136,2022-06-20,CUST-A,4180,Black Night,White,4/4 + Spot UV,121,6271,2,6800,822800,7.78,0.12,0.032,32.9,0.061,,0,0,2.76,374.0,397.44,14.94,380,61.2,1227.58,1993.18,765.6,38.4,7,6,ON-TIME,0.0,0.25,0.8669270920987713,144.0,254.0
JOB-01137,2022-06-21,SPOT-JOBS,4140,Red Night,Foil,4/4 + Spot Gloss,100,6521,2,7397,739700,11.84,0.33,0.017,31.4,0.195,92.62626008101242,0,0,4.31,2367.04,620.64,11.31,380,66.57,3445.56,6228.9,2783.34,44.7,10,6,ON-TIME,0.0,0.25,1.5453779718845468,144.0,254.0
JOB-01138,2022-06-21,CUST-A,4080,Red Night,White,4/4 CMYK,100,12620,2,13337,1333700,5.38,0.64,0.054,30.7,0.282,,0,0,5.08,733.54,731.52,17.45,260,0.0,1742.51,2996.68,1254.17,41.9,7,6,ON-TIME,0.0,0.25,1.02797174976202,144.0,254.0
JOB-01139,2022-06-21,CUST-B,4210,Black Day,Foil,4/4 CMYK,100,5000,1,5518,551800,9.39,0.14,0.046,28.8,0.026,86.28377660580804,1,0,2.0,1765.76,300.0,6.05,260,0.0,2331.81,3917.78,1585.97,40.5,8,4,ON-TIME,0.0,0.0,0.8946474811637265,150.0,285.0
JOB-01140,2022-06-21,CUST-A,4180,Black Night,White,4/4 + Foil Stamp,100,9195,2,9986,998600,7.92,0.1,0.267,29.0,0.565,,0,0,4.04,549.23,581.76,22.05,520,179.75,1852.79,2971.71,1118.92,37.7,10,6,ON-TIME,0.0,0.25,1.2462392399293798,144.0,254.0
JOB-01141,2022-06-21,CUST-A,4210,Red Night,Foil,4/4 CMYK,100,15310,1,16825,1682500,9.0,0.39,0.486,19.4,0.066,90.7586744749889,1,0,3.42,5384.0,526.68,18.95,260,0.0,6189.63,9323.83,3134.2,33.6,10,5,ON-TIME,0.0,0.0,0.7586966517936665,154.0,289.0
JOB-01142,2022-06-22,CUST-A,4360,Black Day,White,4/4 CMYK,121,11170,2,11628,1406988,3.94,0.42,0.032,20.6,0.18,,1,0,3.59,639.54,502.6,12.9,260,0.0,1415.04,2597.44,1182.4,45.5,9,6,ON-TIME,0.0,0.0,0.7030116309005089,140.0,250.0
JOB-01143,2022-06-22,CUST-B,4080,Black Day,White,4/4 + Spot Gloss,100,9701,2,10376,1037600,6.51,0.1,0.012,27.0,0.252,,1,0,3.62,570.68,506.8,18.61,380,93.38,1569.47,2982.5,1413.03,47.4,5,6,LATE,0.0,0.0,0.9207589453731668,140.0,250.0
JOB-01144,2022-06-22,CUST-B,4180,Red Night,White,4/4 + Spot Gloss,121,9856,2,10538,1275098,6.47,0.13,0.181,27.3,0.126,,1,0,3.53,579.59,508.32,22.75,380,94.84,1585.5,3058.71,1473.21,48.2,5,5,ON-TIME,0.0,0.0,0.9542930279398832,144.0,254.0
JOB-01145,2022-06-22,CUST-A,4210,Black Night,White,4/4 + Spot Gloss,100,5881,1,6299,629900,6.64,0.21,0.104,28.8,0.022,,1,0,1.32,346.44,203.28,8.93,380,56.69,995.34,1476.76,481.42,32.6,6,5,ON-TIME,0.0,0.0,0.5370714176934966,154.0,289.0
JOB-01146,2022-06-22,CUST-A,4520,Black Night,Foil,4/4 CMYK,121,6571,2,7317,885357,10.2,0.16,0.079,20.9,0.053,81.01271201486206,1,0,3.74,2341.44,538.56,9.33,260,0.0,3149.33,4846.17,1696.84,35.0,6,5,ON-TIME,0.0,0.0,1.372666050541909,144.0,254.0
JOB-01147,2022-06-22,CUST-A,4140,Black Day,White,4/4 + Foil Stamp,121,9219,2,9860,1193060,6.5,0.1,0.028,17.5,0.04,,1,0,3.06,542.3,428.4,15.7,520,177.48,1683.88,2820.91,1137.03,40.3,8,5,ON-TIME,0.0,0.0,0.8438974726561442,140.0,250.0
JOB-01148,2022-06-22,CUST-A,4180,Black Night,Foil,4/4 + Spot UV,100,11085,2,12450,1245000,10.96,0.24,0.071,29.6,0.131,77.3724940195658,1,0,6.05,3984.0,871.2,27.37,380,112.05,5374.62,7751.88,2377.26,30.7,7,5,ON-TIME,0.0,0.0,0.9226626178553128,144.0,254.0
JOB-01149,2022-06-22,SPOT-JOBS,4360,Black Night,Foil,4/4 CMYK,100,13792,2,15223,1522300,9.4,0.1,0.256,22.7,0.05,83.33217474380558,1,0,5.88,4871.36,846.72,16.6,260,0.0,5994.68,11227.14,5232.46,46.6,7,6,ON-TIME,0.0,0.0,1.412417927786162,144.0,254.0
JOB-01150,2022-06-22,CUST-A,4080,Black Day,White,4/4 + Foil Stamp,121,10370,2,11242,1360282,7.76,0.1,0.015,37.9,0.142,,0,0,4.32,618.31,604.8,19.24,520,202.36,1964.71,3082.52,1117.81,36.3,7,5,ON-TIME,0.0,0.25,0.914118071833186,140.0,250.0
JOB-01151,2022-06-23,CUST-A,4140,Black Night,Foil,4/4 + Spot UV,121,15411,2,17195,2080595,10.38,1.05,0.189,29.9,0.059,99.64894333866712,1,0,6.88,5502.4,990.72,35.19,380,154.76,7063.07,10648.6,3585.53,33.7,6,6,ON-TIME,0.0,0.0,1.5143921744232882,144.0,254.0
JOB-01152,2022-06-23,CUST-A,4140,Black Day,White,4/4 + Spot Gloss,121,16420,2,17322,2095962,5.21,0.13,0.001,20.5,0.0,,1,0,5.59,952.71,782.6,35.6,380,155.9,2306.81,4037.9,1731.09,42.9,7,8,LATE,0.0,0.0,1.0918480595912154,140.0,250.0
JOB-01153,2022-06-23,CUST-A,4210,Black Day,Foil,4/4 + Spot Gloss,121,13181,1,14440,1747240,8.72,0.36,0.233,24.9,0.062,84.79893298797703,1,0,3.56,4620.8,534.0,28.53,380,129.96,5693.29,8525.47,2832.18,33.2,12,5,ON-TIME,0.0,0.0,0.9604095951352664,150.0,285.0
JOB-01154,2022-06-23,CUST-A,4140,Black Day,Foil,4/4 CMYK,100,14899,2,16302,1630200,8.61,0.31,0.069,25.2,0.14,97.60085459169342,1,0,7.95,5216.64,1113.0,17.36,260,0.0,6607.0,9912.15,3305.15,33.3,9,5,ON-TIME,0.0,0.0,1.5244935372757378,140.0,250.0
JOB-01155,2022-06-23,CUST-A,4180,Black Night,White,4/4 + Spot Gloss,121,6037,2,6502,786742,7.15,0.16,0.019,29.8,0.267,,1,0,2.6,357.61,374.4,12.71,380,58.52,1183.24,2013.9,830.66,41.2,8,7,ON-TIME,0.0,0.0,1.0840739755392084,144.0,254.0
JOB-01156,2022-06-23,CUST-B,4180,Red Day,Foil,4/4 + Spot Gloss,100,5403,2,6052,605200,10.72,0.36,0.0,22.9,0.004,86.10116736369902,1,0,3.5,1936.64,490.0,8.82,380,54.47,2869.93,4769.44,1899.51,39.8,4,6,LATE,0.0,0.0,1.245068345248478,140.0,250.0
JOB-01157,2022-06-23,CUST-B,4210,Black Night,White,4/4 + Foil Stamp,121,12071,1,12912,1562352,6.51,0.1,0.054,25.5,0.047,,1,0,2.52,710.16,388.08,29.23,520,232.42,1879.89,3108.1,1228.21,39.5,6,6,ON-TIME,0.0,0.0,0.8818742183806613,154.0,289.0
JOB-01158,2022-06-23,CUST-A,4210,Black Night,White,4/4 + Spot UV,100,5000,1,5424,542400,7.82,0.13,0.019,15.5,0.671,,0,0,1.86,298.32,286.44,9.84,380,48.82,1023.42,1484.68,461.26,31.1,7,5,ON-TIME,0.0,0.25,0.8870812847477214,154.0,289.0
JOB-01159,2022-06-23,CUST-B,4210,Red Day,White,4/4 CMYK,100,8838,1,9215,921500,4.09,0.1,0.057,25.2,0.042,,1,0,1.71,506.82,256.5,9.68,260,0.0,1033.0,1849.37,816.37,44.1,10,5,ON-TIME,0.0,0.0,0.624897378013374,150.0,285.0
JOB-01160,2022-06-23,CUST-A,4140,Black Night,White,4/4 CMYK,121,13084,2,13677,1654917,4.34,0.14,0.024,11.1,0.259,,1,0,4.72,752.24,679.68,18.63,260,0.0,1710.55,3224.65,1514.1,47.0,8,5,ON-TIME,0.0,0.0,1.471637709714353,144.0,254.0
JOB-01161,2022-06-24,CUST-A,4140,Red Day,White,4/4 CMYK,121,15653,2,16265,1968065,3.76,0.1,0.006,20.8,0.107,,1,0,5.03,894.58,704.2,17.27,260,0.0,1876.05,3517.39,1641.34,46.7,8,5,ON-TIME,0.0,0.0,1.0135286238854486,140.0,250.0
JOB-01162,2022-06-24,CUST-A,4140,Red Night,Foil,4/4 + Foil Stamp,100,8983,2,10155,1015500,11.54,0.1,0.081,19.0,0.022,82.98580761952833,1,0,4.6,3249.6,662.4,23.37,520,182.79,4638.16,6879.7,2241.54,32.6,10,5,ON-TIME,0.0,0.0,1.271911088767708,144.0,254.0
JOB-01163,2022-06-24,CUST-A,4180,Black Day,White,4/4 CMYK,100,7400,2,7763,776300,4.68,0.1,0.054,21.4,0.161,,1,0,2.65,426.96,371.0,9.83,260,0.0,1067.79,1889.06,821.27,43.5,6,6,ON-TIME,0.0,0.0,0.6485763318418135,140.0,250.0
JOB-01164,2022-06-24,CUST-A,4180,Red Day,White,4/4 + Spot Gloss,121,11281,2,12011,1453331,6.08,0.12,0.039,23.1,0.529,,0,0,4.54,660.6,635.6,23.9,380,108.1,1808.2,3008.01,1199.81,39.9,10,6,ON-TIME,0.0,0.25,1.0257071152293424,140.0,250.0
JOB-01165,2022-06-24,CUST-A,4520,Black Night,Foil,4/4 CMYK,121,5705,2,6369,770649,10.43,0.74,0.068,19.9,0.361,83.29907882955995,1,0,3.38,2038.08,486.72,6.15,260,0.0,2790.95,4288.97,1498.02,34.9,7,5,ON-TIME,0.0,0.0,1.292952625329644,144.0,254.0
JOB-01166,2022-06-25,CUST-A,4180,Black Night,White,4/4 + Spot Gloss,121,9306,2,9957,1204797,6.54,0.46,0.067,14.5,0.21,,1,0,3.05,547.64,439.2,19.46,380,89.61,1475.91,2561.12,1085.21,42.4,10,6,ON-TIME,0.0,0.0,0.7700397012258394,144.0,254.0
JOB-01167,2022-06-25,SPOT-JOBS,4080,Black Day,White,4/4 CMYK,121,9967,2,10463,1266023,4.74,0.1,0.056,27.9,0.129,,1,0,3.62,575.46,506.8,10.12,260,0.0,1352.38,2978.99,1626.61,54.6,11,7,ON-TIME,0.0,0.0,0.7920874389887163,140.0,250.0
JOB-01168,2022-06-25,CUST-A,4180,Red Day,Foil,4/4 + Spot UV,121,9888,2,11025,1334025,10.31,0.1,0.015,31.5,0.06,84.72119966641003,0,0,4.99,3528.0,698.6,23.26,380,99.22,4729.08,7012.57,2283.49,32.6,6,5,ON-TIME,0.0,0.25,1.0251762074252115,140.0,250.0
JOB-01169,2022-06-25,CUST-A,4140,Red Night,White,4/4 + Spot Gloss,121,10354,2,11042,1336082,6.23,0.1,0.016,24.4,0.076,,1,0,3.54,607.31,509.76,16.92,380,99.38,1613.37,2817.32,1203.95,42.7,8,4,ON-TIME,0.0,0.0,0.9409808821744766,144.0,254.0
JOB-01170,2022-06-25,CUST-A,4210,Black Day,Foil,4/4 + Spot UV,100,6661,1,7358,735800,9.47,0.1,0.014,24.0,0.059,82.95491349847785,1,0,2.38,2354.56,357.0,12.73,380,66.22,3170.51,4791.56,1621.05,33.8,9,6,ON-TIME,0.0,0.0,1.042659835686899,150.0,285.0
JOB-01171,2022-06-25,CUST-A,4140,Black Night,White,4/4 + Spot Gloss,100,7092,2,7652,765200,7.32,0.26,0.085,32.4,0.44,,0,0,2.97,420.86,427.68,14.04,380,68.87,1311.45,2180.77,869.32,39.9,7,5,ON-TIME,0.0,0.25,0.9554034896794192,144.0,254.0
JOB-01172,2022-06-26,CUST-A,4520,Black Day,Foil,4/4 CMYK,100,7011,2,7712,771200,9.09,0.45,0.072,14.8,0.034,72.58599569270008,1,0,3.71,2467.84,519.4,10.26,260,0.0,3257.5,5072.58,1815.08,35.8,7,5,ON-TIME,0.0,0.0,1.3256882646752692,140.0,250.0
JOB-01173,2022-06-26,CUST-B,4080,Red Night,White,4/4 CMYK,100,5000,2,5338,533800,6.33,0.1,0.048,28.7,0.098,,1,0,2.67,293.59,384.48,6.59,260,0.0,944.66,1807.81,863.15,47.7,7,6,ON-TIME,0.0,0.0,1.1350550400332822,144.0,254.0
JOB-01174,2022-06-26,CUST-A,4080,Black Day,Foil,4/4 + Spot UV,100,11367,2,12768,1276800,10.97,0.1,0.192,21.3,0.102,77.41634752731939,1,0,6.42,4085.76,898.8,26.53,380,114.91,5506.0,8053.92,2547.92,31.6,4,7,LATE,0.0,0.0,1.385722010332958,140.0,250.0
JOB-01175,2022-06-26,CUST-A,4210,Black Day,Foil,4/4 + Foil Stamp,121,13578,1,14969,1811249,9.29,0.1,0.036,17.9,0.073,80.66987957233741,1,0,4.06,4790.08,609.0,24.35,520,269.44,6212.87,9159.98,2947.11,32.2,10,6,ON-TIME,0.0,0.0,1.0728202877623174,150.0,285.0
JOB-01176,2022-06-26,CUST-A,4140,Black Night,Foil,4/4 CMYK,121,13185,2,14661,1773981,10.07,0.1,0.097,33.2,0.001,72.35312297904142,0,0,6.62,4691.52,953.28,14.85,260,0.0,5919.65,8843.3,2923.65,33.1,5,4,ON-TIME,0.0,0.25,1.3214217308918885,144.0,254.0
JOB-01177,2022-06-26,CUST-A,4180,Red Day,Foil,4/4 + Foil Stamp,100,8950,2,10018,1001800,10.66,0.32,0.008,24.3,0.049,80.85996539020412,1,0,5.11,3205.76,715.4,17.52,520,180.32,4639.0,6840.08,2201.08,32.2,3,6,LATE,0.0,0.0,1.3222976560373285,140.0,250.0
JOB-01178,2022-06-26,CUST-A,4140,Black Night,Foil,4/4 CMYK,121,6755,2,7545,912945,10.47,0.22,0.157,29.3,0.119,87.39951023939527,1,0,3.95,2414.4,568.8,6.72,260,0.0,3249.92,4897.7,1647.78,33.6,10,6,ON-TIME,0.0,0.0,1.2133091029070895,144.0,254.0
JOB-01179,2022-06-26,CUST-A,4210,Black Day,White,4/4 CMYK,121,12977,1,13473,1630233,3.68,0.18,0.068,20.5,0.197,,1,0,2.28,741.02,342.0,18.12,260,0.0,1361.14,2197.61,836.47,38.1,8,5,ON-TIME,0.0,0.0,0.6944268675317538,150.0,285.0
JOB-01180,2022-06-26,CUST-A,4520,Black Night,White,4/4 CMYK,100,12555,2,13111,1311100,4.24,0.12,0.112,19.8,0.14,,1,0,4.16,721.1,599.04,14.25,260,0.0,1594.39,2966.34,1371.95,46.3,5,4,ON-TIME,0.0,0.0,0.98136672855041,144.0,254.0
JOB-01181,2022-06-26,CUST-A,4360,Red Night,Foil,4/4 + Foil Stamp,100,10869,2,12210,1221000,10.98,0.1,0.238,27.6,0.08,85.40077000414159,1,0,5.13,3907.2,738.72,17.93,520,219.78,5403.63,8113.91,2710.28,33.4,10,5,ON-TIME,0.0,0.0,1.4132882178106612,144.0,254.0
JOB-01182,2022-06-27,CUST-A,4180,Black Day,White,4/4 CMYK,100,16977,2,17651,1765100,3.82,0.1,0.092,28.3,0.171,,1,0,5.29,970.8,740.6,24.15,260,0.0,1995.55,3803.38,1807.83,47.5,9,4,ON-TIME,0.0,0.0,1.1294968655695885,140.0,250.0
JOB-01183,2022-06-27,SPOT-JOBS,4210,Black Night,Foil,4/4 CMYK,121,9894,1,10916,1320836,9.36,0.1,0.197,25.1,0.174,87.72317176192563,1,0,3.04,3493.12,468.16,15.52,260,0.0,4236.8,7778.3,3541.5,45.5,8,4,ON-TIME,0.0,0.0,1.1015739447119446,154.0,289.0
JOB-01184,2022-06-27,CUST-A,4210,Red Day,White,4/4 CMYK,100,8972,1,9352,935200,4.06,0.17,0.024,22.4,0.039,,1,0,1.89,514.36,283.5,11.62,260,0.0,1069.48,1705.4,635.92,37.3,7,5,ON-TIME,0.0,0.0,0.7239679409964246,150.0,285.0
JOB-01185,2022-06-27,CUST-B,4140,Black Night,Foil,4/4 CMYK,100,8400,2,9353,935300,10.19,0.4,0.048,20.5,0.019,90.1998441774932,1,0,4.12,2992.96,593.28,10.1,260,0.0,3856.34,6524.09,2667.75,40.9,7,5,ON-TIME,0.0,0.0,1.1958845529545143,144.0,254.0
JOB-01186,2022-06-27,CUST-B,4180,Black Day,White,4/4 + Spot Gloss,121,5000,2,5370,649770,6.89,0.19,0.188,26.2,0.254,,1,0,2.25,295.35,315.0,9.55,380,48.33,1048.23,1963.93,915.7,46.6,8,6,ON-TIME,0.0,0.0,0.9574711951591541,140.0,250.0
JOB-01187,2022-06-27,CUST-A,4360,Red Day,White,4/4 CMYK,100,12645,2,13147,1314700,3.82,0.1,0.148,26.4,0.109,,1,0,3.73,723.08,522.2,13.46,260,0.0,1518.74,2922.01,1403.27,48.0,6,6,ON-TIME,0.0,0.0,0.8785876871958072,140.0,250.0
JOB-01188,2022-06-27,CUST-A,4140,Red Night,White,4/4 CMYK,121,9578,2,10045,1215445,4.65,0.21,0.057,27.6,0.034,,1,0,3.7,552.48,532.8,12.84,260,0.0,1358.12,2478.89,1120.77,45.2,10,6,ON-TIME,0.0,0.0,1.1787894396669016,144.0,254.0
JOB-01189,2022-06-27,CUST-A,4140,Black Day,Foil,4/4 + Spot UV,121,12039,2,13290,1608090,9.41,0.1,0.046,15.8,0.046,92.82298783546963,1,0,5.3,4252.8,742.0,22.95,380,119.61,5517.36,8255.45,2738.09,33.2,9,6,ON-TIME,0.0,0.0,0.7898517136477728,140.0,250.0
JOB-01190,2022-06-28,CUST-A,4140,Red Day,Foil,4/4 CMYK,121,17367,2,18982,2296822,8.51,0.1,0.201,28.6,0.218,87.7405944660619,1,0,8.18,6074.24,1145.2,17.05,260,0.0,7496.49,11482.21,3985.72,34.7,7,5,ON-TIME,0.0,0.0,1.7555019435140176,140.0,250.0
JOB-01191,2022-06-28,CUST-A,4210,Black Day,White,4/4 CMYK,121,8436,1,8801,1064921,4.15,0.1,0.022,17.4,0.146,,1,0,2.18,484.06,327.0,7.97,260,0.0,1079.03,1780.1,701.07,39.4,11,5,ON-TIME,0.0,0.0,1.131821432257292,150.0,285.0
JOB-01192,2022-06-28,CUST-B,4360,Red Night,White,4/4 + Spot Gloss,121,5000,2,5385,651585,7.15,0.1,0.012,26.4,0.481,,1,0,2.21,296.18,318.24,10.55,380,48.46,1053.43,1999.41,945.98,47.3,7,5,ON-TIME,0.0,0.0,1.0100014551394345,144.0,254.0
JOB-01193,2022-06-28,SPOT-JOBS,4140,Black Day,Foil,4/4 + Spot Gloss,121,11924,2,13164,1592844,9.42,0.32,0.102,26.1,0.094,86.7106188474347,1,0,5.7,4212.48,798.0,21.96,380,118.48,5530.92,10175.52,4644.6,45.6,11,6,ON-TIME,0.0,0.0,1.3513003530691812,140.0,250.0
JOB-01194,2022-06-28,CUST-A,4080,Red Day,White,4/4 + Foil Stamp,121,10667,2,11560,1398760,7.72,0.17,0.003,31.9,0.01,,0,0,4.49,635.8,628.6,18.02,520,208.08,2010.5,3221.89,1211.39,37.6,8,6,ON-TIME,0.0,0.25,1.1698325553368192,140.0,250.0
JOB-01195,2022-06-28,CUST-A,4140,Black Night,White,4/4 CMYK,121,7070,2,7447,901087,5.06,0.1,0.034,18.1,0.208,,1,0,2.66,409.58,383.04,8.86,260,0.0,1061.48,1907.21,845.73,44.3,9,6,ON-TIME,0.0,0.0,0.8484125649355915,144.0,254.0
JOB-01196,2022-06-28,CUST-A,4520,Black Night,Foil,4/4 + Spot UV,100,11589,2,12911,1291100,10.24,0.1,0.182,25.3,0.049,80.66239949770772,1,0,5.82,4131.52,838.08,21.4,380,116.2,5487.2,8223.32,2736.12,33.3,7,6,ON-TIME,0.0,0.0,1.391900661209783,144.0,254.0
